subscription_id,customer_id,plan_tier,mrr,start_date,end_date,status
SUB_01766,CUST_01766,Pro,199,2023-11-26,,Active
SUB_01767,CUST_01767,Enterprise,999,2022-12-03,,Active
SUB_01768,CUST_01768,Pro,199,2022-01-26,2022-07-04,Churned
SUB_01769,CUST_01769,Starter,49,2023-02-13,2023-10-18,Churned
SUB_01770,CUST_01770,Starter,49,2022-03-18,,Active
SUB_01771,CUST_01771,Enterprise,999,2022-08-05,2022-09-05,Churned
SUB_01772,CUST_01772,Starter,49,2022-11-24,,Active
SUB_01773,CUST_01773,Starter,49,2022-01-23,,Active
SUB_01774,CUST_01774,Enterprise,999,2023-11-01,,Active
SUB_01775,CUST_01775,Pro,199,2022-11-06,,Active
SUB_01776,CUST_01776,Starter,49,2023-08-22,,Active
SUB_01777,CUST_01777,Pro,199,2022-09-24,,Active
SUB_01778,CUST_01778,Enterprise,999,2023-02-19,2023-11-21,Churned
SUB_01779,CUST_01779,Starter,49,2023-10-08,,Active
SUB_01780,CUST_01780,Pro,199,2022-09-24,,Active
SUB_01781,CUST_01781,Starter,49,2022-11-29,,Active
SUB_01782,CUST_01782,Pro,199,2023-03-26,,Active
SUB_01783,CUST_01783,Enterprise,999,2023-07-19,,Active
SUB_01784,CUST_01784,Enterprise,999,2023-09-03,,Active
SUB_01785,CUST_01785,Starter,49,2022-09-04,,Active
SUB_01786,CUST_01786,Starter,49,2022-02-05,2022-07-24,Churned
SUB_01787,CUST_01787,Starter,49,2023-02-05,,Active
SUB_01788,CUST_01788,Pro,199,2022-01-28,,Active
SUB_01789,CUST_01789,Starter,49,2022-08-08,,Active
SUB_01790,CUST_01790,Starter,49,2023-02-10,2024-01-01,Churned
SUB_01791,CUST_01791,Starter,49,2023-09-06,,Active
SUB_01792,CUST_01792,Starter,49,2022-09-28,,Active
SUB_01793,CUST_01793,Starter,49,2023-10-13,2024-07-26,Churned
SUB_01794,CUST_01794,Pro,199,2023-05-26,,Active
SUB_01795,CUST_01795,Starter,49,2022-10-13,,Active
SUB_01796,CUST_01796,Starter,49,2023-03-30,,Active
SUB_01797,CUST_01797,Pro,199,2022-11-13,2023-03-27,Churned
SUB_01798,CUST_01798,Pro,199,2023-08-13,2024-03-14,Churned
SUB_01799,CUST_01799,Starter,49,2022-10-24,,Active
SUB_01800,CUST_01800,Starter,49,2022-12-04,,Active
SUB_01801,CUST_01801,Pro,199,2022-11-03,,Active
SUB_01802,CUST_01802,Starter,49,2023-03-04,,Active
SUB_01803,CUST_01803,Pro,199,2022-12-17,,Active
SUB_01804,CUST_01804,Starter,49,2023-05-26,2024-04-22,Churned
SUB_01805,CUST_01805,Starter,49,2023-06-09,,Active
SUB_01806,CUST_01806,Starter,49,2023-05-07,,Active
SUB_01807,CUST_01807,Pro,199,2023-08-17,,Active
SUB_01808,CUST_01808,Enterprise,999,2022-01-09,,Active
SUB_01809,CUST_01809,Starter,49,2023-05-12,,Active
SUB_01810,CUST_01810,Pro,199,2023-07-14,,Active
SUB_01811,CUST_01811,Starter,49,2023-07-15,,Active
SUB_01812,CUST_01812,Starter,49,2023-03-16,,Active
SUB_01813,CUST_01813,Pro,199,2023-07-06,2024-04-04,Churned
SUB_01814,CUST_01814,Starter,49,2022-04-18,2022-10-28,Churned
SUB_01815,CUST_01815,Enterprise,999,2022-09-02,2023-02-10,Churned
SUB_01816,CUST_01816,Pro,199,2022-09-12,2023-05-02,Churned
SUB_01817,CUST_01817,Enterprise,999,2022-02-02,,Active
SUB_01818,CUST_01818,Pro,199,2022-01-23,,Active
SUB_01819,CUST_01819,Starter,49,2023-07-20,2024-03-15,Churned
SUB_01820,CUST_01820,Starter,49,2022-02-18,,Active
SUB_01821,CUST_01821,Starter,49,2023-04-07,2023-08-15,Churned
SUB_01822,CUST_01822,Starter,49,2023-08-13,,Active
SUB_01823,CUST_01823,Starter,49,2022-12-02,2023-09-28,Churned
SUB_01824,CUST_01824,Starter,49,2022-12-24,,Active
SUB_01825,CUST_01825,Enterprise,999,2022-05-02,,Active
SUB_01826,CUST_01826,Starter,49,2023-03-20,2023-06-06,Churned
SUB_01827,CUST_01827,Pro,199,2022-12-25,2023-09-19,Churned
SUB_01828,CUST_01828,Enterprise,999,2023-08-25,2024-04-25,Churned
SUB_01829,CUST_01829,Pro,199,2022-12-12,,Active
SUB_01830,CUST_01830,Starter,49,2022-07-12,,Active
SUB_01831,CUST_01831,Starter,49,2023-02-20,,Active
SUB_01832,CUST_01832,Starter,49,2023-01-12,2023-11-28,Churned
SUB_01833,CUST_01833,Starter,49,2023-04-08,,Active
SUB_01834,CUST_01834,Starter,49,2023-10-23,,Active
SUB_01835,CUST_01835,Pro,199,2022-05-26,2023-03-31,Churned
SUB_01836,CUST_01836,Starter,49,2023-04-23,,Active
SUB_01837,CUST_01837,Pro,199,2023-10-15,,Active
SUB_01838,CUST_01838,Enterprise,999,2023-02-12,,Active
SUB_01839,CUST_01839,Starter,49,2022-10-13,,Active
SUB_01840,CUST_01840,Starter,49,2022-04-21,2023-04-01,Churned
SUB_01841,CUST_01841,Pro,199,2023-09-12,,Active
SUB_01842,CUST_01842,Starter,49,2022-02-19,,Active
SUB_01843,CUST_01843,Pro,199,2022-01-14,,Active
SUB_01844,CUST_01844,Starter,49,2022-05-14,2022-08-28,Churned
SUB_01845,CUST_01845,Pro,199,2023-08-11,,Active
SUB_01846,CUST_01846,Starter,49,2023-08-19,,Active
SUB_01847,CUST_01847,Starter,49,2022-12-09,2023-11-07,Churned
SUB_01848,CUST_01848,Pro,199,2023-11-01,,Active
SUB_01849,CUST_01849,Starter,49,2022-10-13,,Active
SUB_01850,CUST_01850,Starter,49,2022-11-10,,Active
SUB_01851,CUST_01851,Starter,49,2023-08-29,2024-02-25,Churned
SUB_01852,CUST_01852,Starter,49,2022-10-24,,Active
SUB_01853,CUST_01853,Pro,199,2023-08-29,,Active
SUB_01854,CUST_01854,Pro,199,2023-07-23,,Active
SUB_01855,CUST_01855,Pro,199,2022-06-13,2023-05-05,Churned
SUB_01856,CUST_01856,Pro,199,2023-05-12,2023-11-14,Churned
SUB_01857,CUST_01857,Starter,49,2023-09-02,,Active
SUB_01858,CUST_01858,Starter,49,2022-01-16,,Active
SUB_01859,CUST_01859,Pro,199,2022-12-10,2023-07-25,Churned
SUB_01860,CUST_01860,Pro,199,2022-03-19,,Active
SUB_01861,CUST_01861,Starter,49,2022-12-12,2023-10-24,Churned
SUB_01862,CUST_01862,Starter,49,2022-03-13,,Active
SUB_01863,CUST_01863,Starter,49,2022-09-27,,Active
SUB_01864,CUST_01864,Pro,199,2022-10-14,,Active
SUB_01865,CUST_01865,Pro,199,2022-03-07,2022-04-29,Churned
SUB_01866,CUST_01866,Starter,49,2022-03-09,,Active
SUB_01867,CUST_01867,Pro,199,2022-07-12,,Active
SUB_01868,CUST_01868,Starter,49,2022-02-24,,Active
SUB_01869,CUST_01869,Starter,49,2023-01-14,,Active
SUB_01870,CUST_01870,Pro,199,2022-06-17,,Active
SUB_01871,CUST_01871,Starter,49,2023-02-13,,Active
SUB_01872,CUST_01872,Starter,49,2023-05-23,2023-06-30,Churned
SUB_01873,CUST_01873,Enterprise,999,2023-06-21,,Active
SUB_01874,CUST_01874,Pro,199,2023-10-05,2024-03-14,Churned
SUB_01875,CUST_01875,Pro,199,2022-04-12,,Active
SUB_01876,CUST_01876,Starter,49,2023-02-26,,Active
SUB_01877,CUST_01877,Starter,49,2023-04-23,,Active
SUB_01878,CUST_01878,Enterprise,999,2022-04-30,2022-08-14,Churned
SUB_01879,CUST_01879,Pro,199,2022-10-18,2023-06-30,Churned
SUB_01880,CUST_01880,Pro,199,2023-05-03,,Active
SUB_01881,CUST_01881,Starter,49,2022-06-10,2022-11-17,Churned
SUB_01882,CUST_01882,Starter,49,2023-11-04,,Active
SUB_01883,CUST_01883,Enterprise,999,2022-03-19,,Active
SUB_01884,CUST_01884,Pro,199,2022-02-07,,Active
SUB_01885,CUST_01885,Starter,49,2023-01-29,,Active
SUB_01886,CUST_01886,Starter,49,2023-03-17,,Active
SUB_01887,CUST_01887,Starter,49,2023-06-24,,Active
SUB_01888,CUST_01888,Starter,49,2023-04-07,,Active
SUB_01889,CUST_01889,Starter,49,2023-09-04,2024-01-01,Churned
SUB_01890,CUST_01890,Starter,49,2022-10-21,,Active
SUB_01891,CUST_01891,Pro,199,2023-02-04,,Active
SUB_01892,CUST_01892,Starter,49,2023-09-28,,Active
SUB_01893,CUST_01893,Enterprise,999,2022-04-02,2022-08-26,Churned
SUB_01894,CUST_01894,Starter,49,2023-09-01,2024-01-18,Churned
SUB_01895,CUST_01895,Pro,199,2022-01-06,,Active
SUB_01896,CUST_01896,Starter,49,2023-11-12,2024-09-07,Churned
SUB_01897,CUST_01897,Pro,199,2022-09-28,2023-06-11,Churned
SUB_01898,CUST_01898,Enterprise,999,2023-09-12,,Active
SUB_01899,CUST_01899,Pro,199,2023-07-13,,Active
SUB_01900,CUST_01900,Pro,199,2022-04-09,,Active
SUB_01901,CUST_01901,Starter,49,2023-06-10,,Active
SUB_01902,CUST_01902,Pro,199,2022-07-13,,Active
SUB_01903,CUST_01903,Enterprise,999,2022-06-06,2023-03-06,Churned
SUB_01904,CUST_01904,Enterprise,999,2023-10-28,,Active
SUB_01905,CUST_01905,Starter,49,2022-04-25,2023-03-28,Churned
SUB_01906,CUST_01906,Enterprise,999,2023-01-31,2023-04-25,Churned
SUB_01907,CUST_01907,Starter,49,2023-10-19,,Active
SUB_01908,CUST_01908,Starter,49,2023-06-06,,Active
SUB_01909,CUST_01909,Starter,49,2022-08-02,,Active
SUB_01910,CUST_01910,Starter,49,2023-11-14,2024-01-19,Churned
SUB_01911,CUST_01911,Pro,199,2023-06-17,2023-09-09,Churned
SUB_01912,CUST_01912,Pro,199,2022-01-15,,Active
SUB_01913,CUST_01913,Pro,199,2023-02-23,2023-04-05,Churned
SUB_01914,CUST_01914,Pro,199,2023-01-03,,Active
SUB_01915,CUST_01915,Pro,199,2023-09-30,2024-05-01,Churned
SUB_01916,CUST_01916,Pro,199,2022-08-01,,Active
SUB_01917,CUST_01917,Starter,49,2023-12-01,,Active
SUB_01918,CUST_01918,Pro,199,2023-11-15,,Active
SUB_01919,CUST_01919,Pro,199,2022-01-05,,Active
SUB_01920,CUST_01920,Pro,199,2022-08-19,,Active
SUB_01921,CUST_01921,Pro,199,2022-07-20,2023-04-12,Churned
SUB_01922,CUST_01922,Pro,199,2023-02-06,,Active
SUB_01923,CUST_01923,Starter,49,2022-05-29,,Active
SUB_01924,CUST_01924,Starter,49,2023-08-07,,Active
SUB_01925,CUST_01925,Pro,199,2023-05-07,2024-03-24,Churned
SUB_01926,CUST_01926,Starter,49,2022-08-14,2023-04-04,Churned
SUB_01927,CUST_01927,Pro,199,2023-08-09,,Active
SUB_01928,CUST_01928,Starter,49,2022-06-18,,Active
SUB_01929,CUST_01929,Starter,49,2022-06-01,,Active
SUB_01930,CUST_01930,Pro,199,2022-08-12,2023-04-09,Churned
SUB_01931,CUST_01931,Starter,49,2023-05-19,,Active
SUB_01932,CUST_01932,Pro,199,2023-07-04,,Active
SUB_01933,CUST_01933,Starter,49,2022-02-13,,Active
SUB_01934,CUST_01934,Starter,49,2023-11-28,,Active
SUB_01935,CUST_01935,Pro,199,2023-05-19,2024-01-29,Churned
SUB_01936,CUST_01936,Starter,49,2022-08-29,,Active
SUB_01937,CUST_01937,Pro,199,2022-12-17,,Active
SUB_01938,CUST_01938,Pro,199,2022-01-23,,Active
SUB_01939,CUST_01939,Starter,49,2023-09-28,2023-11-03,Churned
SUB_01940,CUST_01940,Pro,199,2023-08-21,,Active
SUB_01941,CUST_01941,Pro,199,2022-02-12,,Active
SUB_01942,CUST_01942,Starter,49,2023-04-11,,Active
SUB_01943,CUST_01943,Starter,49,2022-02-09,,Active
SUB_01944,CUST_01944,Starter,49,2022-10-30,,Active
SUB_01945,CUST_01945,Pro,199,2023-11-12,,Active
SUB_01946,CUST_01946,Pro,199,2022-06-24,,Active
SUB_01947,CUST_01947,Pro,199,2023-06-16,,Active
SUB_01948,CUST_01948,Pro,199,2023-04-06,2023-12-11,Churned
SUB_01949,CUST_01949,Pro,199,2023-09-13,,Active
SUB_01950,CUST_01950,Pro,199,2022-07-12,,Active
SUB_01951,CUST_01951,Pro,199,2022-09-01,2023-08-07,Churned
SUB_01952,CUST_01952,Starter,49,2022-10-07,2022-12-03,Churned
SUB_01953,CUST_01953,Pro,199,2022-02-05,,Active
SUB_01954,CUST_01954,Pro,199,2023-07-11,2024-05-28,Churned
SUB_01955,CUST_01955,Pro,199,2023-06-24,,Active
SUB_01956,CUST_01956,Pro,199,2022-06-03,,Active
SUB_01957,CUST_01957,Starter,49,2022-01-23,,Active
SUB_01958,CUST_01958,Pro,199,2022-04-01,,Active
SUB_01959,CUST_01959,Starter,49,2023-01-25,,Active
SUB_01960,CUST_01960,Pro,199,2022-12-25,,Active
SUB_01961,CUST_01961,Starter,49,2023-07-04,,Active
SUB_01962,CUST_01962,Pro,199,2022-08-16,2023-04-14,Churned
SUB_01963,CUST_01963,Pro,199,2022-07-21,,Active
SUB_01964,CUST_01964,Pro,199,2022-12-16,2023-07-22,Churned
SUB_01965,CUST_01965,Starter,49,2022-02-07,2022-05-22,Churned
SUB_01966,CUST_01966,Enterprise,999,2023-05-15,,Active
SUB_01967,CUST_01967,Pro,199,2023-11-30,2024-08-27,Churned
SUB_01968,CUST_01968,Pro,199,2022-02-12,,Active
SUB_01969,CUST_01969,Starter,49,2023-09-18,,Active
SUB_01970,CUST_01970,Pro,199,2023-06-01,,Active
SUB_01971,CUST_01971,Starter,49,2022-03-09,,Active
SUB_01972,CUST_01972,Pro,199,2022-05-03,,Active
SUB_01973,CUST_01973,Starter,49,2023-11-16,,Active
SUB_01974,CUST_01974,Pro,199,2022-12-02,,Active
SUB_01975,CUST_01975,Pro,199,2022-06-02,,Active
SUB_01976,CUST_01976,Starter,49,2023-10-31,2024-03-22,Churned
SUB_01977,CUST_01977,Starter,49,2022-06-11,,Active
SUB_01978,CUST_01978,Pro,199,2022-08-02,2023-02-14,Churned
SUB_01979,CUST_01979,Starter,49,2023-01-11,,Active
SUB_01980,CUST_01980,Pro,199,2023-03-19,,Active
SUB_01981,CUST_01981,Starter,49,2023-02-27,,Active
SUB_01982,CUST_01982,Starter,49,2023-06-22,,Active
SUB_01983,CUST_01983,Starter,49,2023-09-26,,Active
SUB_01984,CUST_01984,Pro,199,2022-08-18,,Active
SUB_01985,CUST_01985,Starter,49,2022-02-28,,Active
SUB_01986,CUST_01986,Pro,199,2022-04-06,2022-08-19,Churned
SUB_01987,CUST_01987,Pro,199,2022-09-19,2023-03-18,Churned
SUB_01988,CUST_01988,Starter,49,2022-12-20,,Active
SUB_01989,CUST_01989,Pro,199,2022-11-08,,Active
SUB_01990,CUST_01990,Starter,49,2022-05-16,2022-09-06,Churned
SUB_01991,CUST_01991,Pro,199,2023-04-18,,Active
SUB_01992,CUST_01992,Starter,49,2023-09-24,,Active
SUB_01993,CUST_01993,Starter,49,2023-03-06,,Active
SUB_01994,CUST_01994,Pro,199,2023-06-21,,Active
SUB_01995,CUST_01995,Enterprise,999,2022-05-26,2023-01-22,Churned
SUB_01996,CUST_01996,Starter,49,2023-06-08,,Active
SUB_01997,CUST_01997,Pro,199,2022-03-28,,Active
SUB_01998,CUST_01998,Starter,49,2022-04-19,,Active
SUB_01999,CUST_01999,Pro,199,2023-02-27,,Active
SUB_02000,CUST_02000,Pro,199,2022-12-11,,Active
SUB_02001,CUST_02001,Starter,49,2022-09-23,2023-07-16,Churned
SUB_02002,CUST_02002,Starter,49,2023-08-09,,Active
SUB_02003,CUST_02003,Starter,49,2023-05-09,,Active
SUB_02004,CUST_02004,Starter,49,2022-11-29,2023-11-15,Churned
SUB_02005,CUST_02005,Starter,49,2023-02-17,,Active
SUB_02006,CUST_02006,Pro,199,2023-09-06,,Active
SUB_02007,CUST_02007,Enterprise,999,2023-10-11,2024-08-04,Churned
SUB_02008,CUST_02008,Starter,49,2022-07-10,,Active
SUB_02009,CUST_02009,Pro,199,2022-05-22,,Active
SUB_02010,CUST_02010,Pro,199,2022-03-14,,Active
SUB_02011,CUST_02011,Enterprise,999,2022-06-16,2023-01-08,Churned
SUB_02012,CUST_02012,Pro,199,2022-06-17,,Active
SUB_02013,CUST_02013,Pro,199,2023-07-20,,Active
SUB_02014,CUST_02014,Starter,49,2022-09-16,,Active
SUB_02015,CUST_02015,Starter,49,2023-03-15,,Active
SUB_02016,CUST_02016,Starter,49,2022-04-21,,Active
SUB_02017,CUST_02017,Starter,49,2023-11-04,,Active
SUB_02018,CUST_02018,Starter,49,2023-06-15,,Active
SUB_02019,CUST_02019,Pro,199,2022-10-17,,Active
SUB_02020,CUST_02020,Starter,49,2023-07-16,,Active
SUB_02021,CUST_02021,Pro,199,2023-05-25,,Active
SUB_02022,CUST_02022,Starter,49,2022-06-24,,Active
SUB_02023,CUST_02023,Enterprise,999,2022-10-29,,Active
SUB_02024,CUST_02024,Pro,199,2023-11-27,2024-09-22,Churned
SUB_02025,CUST_02025,Starter,49,2022-07-04,2023-06-10,Churned
SUB_02026,CUST_02026,Starter,49,2022-12-05,,Active
SUB_02027,CUST_02027,Pro,199,2023-05-25,,Active
SUB_02028,CUST_02028,Starter,49,2022-11-06,,Active
SUB_02029,CUST_02029,Starter,49,2023-05-22,,Active
SUB_02030,CUST_02030,Starter,49,2022-12-12,,Active
SUB_02031,CUST_02031,Enterprise,999,2022-03-22,,Active
SUB_02032,CUST_02032,Pro,199,2023-01-09,,Active
SUB_02033,CUST_02033,Pro,199,2022-06-05,,Active
SUB_02034,CUST_02034,Pro,199,2023-03-08,,Active
SUB_02035,CUST_02035,Enterprise,999,2023-05-15,2023-12-12,Churned
SUB_02036,CUST_02036,Enterprise,999,2022-05-27,2022-12-01,Churned
SUB_02037,CUST_02037,Enterprise,999,2023-04-26,,Active
SUB_02038,CUST_02038,Starter,49,2023-03-11,,Active
SUB_02039,CUST_02039,Starter,49,2023-06-03,,Active
SUB_02040,CUST_02040,Pro,199,2023-10-31,,Active
SUB_02041,CUST_02041,Pro,199,2023-11-14,,Active
SUB_02042,CUST_02042,Starter,49,2022-03-10,,Active
SUB_02043,CUST_02043,Starter,49,2023-08-29,,Active
SUB_02044,CUST_02044,Pro,199,2022-07-05,2023-02-08,Churned
SUB_02045,CUST_02045,Pro,199,2023-11-13,,Active
SUB_02046,CUST_02046,Starter,49,2022-07-23,,Active
SUB_02047,CUST_02047,Pro,199,2023-07-08,,Active
SUB_02048,CUST_02048,Pro,199,2022-01-13,,Active
SUB_02049,CUST_02049,Pro,199,2023-10-28,,Active
SUB_02050,CUST_02050,Starter,49,2022-10-01,,Active
SUB_02051,CUST_02051,Starter,49,2022-10-25,2023-05-28,Churned
SUB_02052,CUST_02052,Starter,49,2022-02-20,2023-01-24,Churned
SUB_02053,CUST_02053,Starter,49,2023-05-15,2024-02-14,Churned
SUB_02054,CUST_02054,Pro,199,2023-01-04,2023-12-16,Churned
SUB_02055,CUST_02055,Starter,49,2023-10-18,2023-12-28,Churned
SUB_02056,CUST_02056,Enterprise,999,2022-12-23,,Active
SUB_02057,CUST_02057,Starter,49,2022-01-03,2022-11-13,Churned
SUB_02058,CUST_02058,Starter,49,2022-09-11,,Active
SUB_02059,CUST_02059,Pro,199,2023-04-20,,Active
SUB_02060,CUST_02060,Pro,199,2023-05-21,,Active
SUB_02061,CUST_02061,Starter,49,2022-09-13,2023-08-08,Churned
SUB_02062,CUST_02062,Pro,199,2023-09-02,,Active
SUB_02063,CUST_02063,Pro,199,2023-11-16,,Active
SUB_02064,CUST_02064,Pro,199,2022-05-30,,Active
SUB_02065,CUST_02065,Pro,199,2023-05-03,,Active
SUB_02066,CUST_02066,Starter,49,2022-10-06,,Active
SUB_02067,CUST_02067,Pro,199,2022-02-28,2023-01-17,Churned
SUB_02068,CUST_02068,Pro,199,2023-03-22,2023-10-18,Churned
SUB_02069,CUST_02069,Starter,49,2022-04-23,2022-11-20,Churned
SUB_02070,CUST_02070,Starter,49,2023-07-23,,Active
SUB_02071,CUST_02071,Enterprise,999,2023-05-04,,Active
SUB_02072,CUST_02072,Starter,49,2023-02-11,,Active
SUB_02073,CUST_02073,Starter,49,2023-01-02,,Active
SUB_02074,CUST_02074,Enterprise,999,2022-03-01,,Active
SUB_02075,CUST_02075,Starter,49,2022-11-25,2023-07-30,Churned
SUB_02076,CUST_02076,Starter,49,2023-04-14,,Active
SUB_02077,CUST_02077,Pro,199,2023-07-21,2024-01-29,Churned
SUB_02078,CUST_02078,Pro,199,2022-03-04,2022-05-18,Churned
SUB_02079,CUST_02079,Starter,49,2022-07-03,,Active
SUB_02080,CUST_02080,Pro,199,2022-11-07,2023-03-08,Churned
SUB_02081,CUST_02081,Pro,199,2023-06-22,,Active
SUB_02082,CUST_02082,Pro,199,2022-06-26,,Active
SUB_02083,CUST_02083,Starter,49,2023-07-29,,Active
SUB_02084,CUST_02084,Starter,49,2023-03-05,,Active
SUB_02085,CUST_02085,Starter,49,2022-03-14,,Active
SUB_02086,CUST_02086,Pro,199,2022-06-16,,Active
SUB_02087,CUST_02087,Pro,199,2022-08-13,,Active
SUB_02088,CUST_02088,Enterprise,999,2023-07-31,,Active
SUB_02089,CUST_02089,Pro,199,2023-08-04,,Active
SUB_02090,CUST_02090,Pro,199,2022-01-09,,Active
SUB_02091,CUST_02091,Starter,49,2022-08-24,,Active
SUB_02092,CUST_02092,Pro,199,2023-11-16,,Active
SUB_02093,CUST_02093,Pro,199,2022-01-28,,Active
SUB_02094,CUST_02094,Pro,199,2023-10-08,,Active
SUB_02095,CUST_02095,Starter,49,2022-01-27,2022-06-10,Churned
SUB_02096,CUST_02096,Enterprise,999,2023-07-04,,Active
SUB_02097,CUST_02097,Starter,49,2022-07-15,,Active
SUB_02098,CUST_02098,Starter,49,2022-07-22,,Active
SUB_02099,CUST_02099,Pro,199,2022-03-26,,Active
SUB_02100,CUST_02100,Pro,199,2022-01-30,,Active
SUB_02101,CUST_02101,Starter,49,2023-04-11,,Active
SUB_02102,CUST_02102,Pro,199,2022-04-09,2022-12-01,Churned
SUB_02103,CUST_02103,Starter,49,2022-07-09,2023-07-01,Churned
SUB_02104,CUST_02104,Starter,49,2022-01-12,,Active
SUB_02105,CUST_02105,Starter,49,2023-08-26,2024-02-10,Churned
SUB_02106,CUST_02106,Pro,199,2022-01-30,,Active
SUB_02107,CUST_02107,Enterprise,999,2022-02-07,2022-04-06,Churned
SUB_02108,CUST_02108,Pro,199,2023-07-26,,Active
SUB_02109,CUST_02109,Enterprise,999,2022-10-21,,Active
SUB_02110,CUST_02110,Starter,49,2022-12-26,,Active
SUB_02111,CUST_02111,Starter,49,2023-10-17,,Active
SUB_02112,CUST_02112,Pro,199,2022-06-29,,Active
SUB_02113,CUST_02113,Starter,49,2022-04-22,,Active
SUB_02114,CUST_02114,Pro,199,2023-03-20,,Active
SUB_02115,CUST_02115,Pro,199,2022-01-21,,Active
SUB_02116,CUST_02116,Enterprise,999,2022-05-25,,Active
SUB_02117,CUST_02117,Starter,49,2023-05-14,,Active
SUB_02118,CUST_02118,Starter,49,2022-05-26,2023-03-02,Churned
SUB_02119,CUST_02119,Pro,199,2023-03-17,2023-10-23,Churned
SUB_02120,CUST_02120,Starter,49,2023-02-25,,Active
SUB_02121,CUST_02121,Pro,199,2022-11-12,,Active
SUB_02122,CUST_02122,Starter,49,2022-06-15,,Active
SUB_02123,CUST_02123,Starter,49,2023-10-14,,Active
SUB_02124,CUST_02124,Starter,49,2022-07-22,2022-10-06,Churned
SUB_02125,CUST_02125,Starter,49,2023-05-11,,Active
SUB_02126,CUST_02126,Pro,199,2023-09-17,2024-06-23,Churned
SUB_02127,CUST_02127,Starter,49,2023-04-13,,Active
SUB_02128,CUST_02128,Starter,49,2023-01-20,,Active
SUB_02129,CUST_02129,Starter,49,2022-11-10,2023-08-29,Churned
SUB_02130,CUST_02130,Starter,49,2022-09-12,,Active
SUB_02131,CUST_02131,Starter,49,2022-01-23,,Active
SUB_02132,CUST_02132,Starter,49,2022-12-05,2023-03-08,Churned
SUB_02133,CUST_02133,Pro,199,2023-05-08,,Active
SUB_02134,CUST_02134,Pro,199,2023-05-26,,Active
SUB_02135,CUST_02135,Pro,199,2023-01-01,2023-12-16,Churned
SUB_02136,CUST_02136,Pro,199,2023-01-07,,Active
SUB_02137,CUST_02137,Starter,49,2023-08-22,2024-06-14,Churned
SUB_02138,CUST_02138,Pro,199,2022-08-07,,Active
SUB_02139,CUST_02139,Pro,199,2023-04-20,,Active
SUB_02140,CUST_02140,Starter,49,2023-02-27,2023-04-09,Churned
SUB_02141,CUST_02141,Pro,199,2022-12-22,,Active
SUB_02142,CUST_02142,Starter,49,2023-04-05,,Active
SUB_02143,CUST_02143,Starter,49,2023-05-18,,Active
SUB_02144,CUST_02144,Pro,199,2022-01-27,,Active
SUB_02145,CUST_02145,Starter,49,2022-08-11,,Active
SUB_02146,CUST_02146,Starter,49,2023-11-21,2024-10-07,Churned
SUB_02147,CUST_02147,Starter,49,2022-05-28,2022-07-25,Churned
SUB_02148,CUST_02148,Starter,49,2023-02-28,,Active
SUB_02149,CUST_02149,Starter,49,2022-12-17,,Active
SUB_02150,CUST_02150,Pro,199,2022-07-05,2022-12-20,Churned
SUB_02151,CUST_02151,Pro,199,2023-02-19,2023-06-13,Churned
SUB_02152,CUST_02152,Pro,199,2023-03-05,,Active
SUB_02153,CUST_02153,Starter,49,2022-02-10,,Active
SUB_02154,CUST_02154,Enterprise,999,2023-01-28,,Active
SUB_02155,CUST_02155,Pro,199,2022-03-20,,Active
SUB_02156,CUST_02156,Starter,49,2023-06-28,,Active
SUB_02157,CUST_02157,Pro,199,2023-03-26,,Active
SUB_02158,CUST_02158,Pro,199,2023-04-19,,Active
SUB_02159,CUST_02159,Pro,199,2022-05-22,,Active
SUB_02160,CUST_02160,Starter,49,2022-09-08,,Active
SUB_02161,CUST_02161,Starter,49,2022-10-21,,Active
SUB_02162,CUST_02162,Pro,199,2023-09-02,2023-12-14,Churned
SUB_02163,CUST_02163,Pro,199,2022-05-16,,Active
SUB_02164,CUST_02164,Pro,199,2023-04-29,2024-02-03,Churned
SUB_02165,CUST_02165,Pro,199,2022-11-08,2023-07-19,Churned
SUB_02166,CUST_02166,Pro,199,2023-07-09,2023-09-23,Churned
SUB_02167,CUST_02167,Starter,49,2023-09-24,,Active
SUB_02168,CUST_02168,Pro,199,2022-02-15,2022-06-05,Churned
SUB_02169,CUST_02169,Starter,49,2022-08-24,,Active
SUB_02170,CUST_02170,Pro,199,2022-02-17,2022-07-17,Churned
SUB_02171,CUST_02171,Pro,199,2022-07-17,2022-09-27,Churned
SUB_02172,CUST_02172,Starter,49,2022-03-25,2022-09-16,Churned
SUB_02173,CUST_02173,Pro,199,2023-06-27,,Active
SUB_02174,CUST_02174,Starter,49,2022-06-10,,Active
SUB_02175,CUST_02175,Starter,49,2023-03-04,2023-06-15,Churned
SUB_02176,CUST_02176,Starter,49,2022-03-12,,Active
SUB_02177,CUST_02177,Starter,49,2023-06-04,2023-08-25,Churned
SUB_02178,CUST_02178,Starter,49,2022-02-21,,Active
SUB_02179,CUST_02179,Starter,49,2022-02-14,,Active
SUB_02180,CUST_02180,Pro,199,2022-10-20,,Active
SUB_02181,CUST_02181,Pro,199,2023-04-10,,Active
SUB_02182,CUST_02182,Pro,199,2023-07-04,,Active
SUB_02183,CUST_02183,Starter,49,2023-01-15,,Active
SUB_02184,CUST_02184,Enterprise,999,2023-04-23,,Active
SUB_02185,CUST_02185,Pro,199,2022-09-19,,Active
SUB_02186,CUST_02186,Starter,49,2023-08-03,,Active
