ticket_id,customer_id,priority,resolution_time_hours,satisfaction_score
TKT_002840,CUST_01704,Medium,64,5
TKT_002841,CUST_04317,Medium,20,4
TKT_002842,CUST_03666,Low,50,3
TKT_002843,CUST_02013,High,55,4
TKT_002844,CUST_04687,Medium,22,1
TKT_002845,CUST_04909,Medium,26,5
TKT_002846,CUST_03231,Medium,23,4
TKT_002847,CUST_00143,High,46,4
TKT_002848,CUST_01850,Low,61,3
TKT_002849,CUST_04021,Low,67,4
TKT_002850,CUST_00045,High,51,3
TKT_002851,CUST_00451,Low,58,3
TKT_002852,CUST_01260,Medium,27,5
TKT_002853,CUST_01004,Medium,60,2
TKT_002854,CUST_04778,Low,43,3
TKT_002855,CUST_03352,Medium,29,4
TKT_002856,CUST_01997,High,64,5
TKT_002857,CUST_03675,Medium,56,2
TKT_002858,CUST_03489,Low,32,5
TKT_002859,CUST_04889,Low,27,1
TKT_002860,CUST_03654,Critical,1,1
TKT_002861,CUST_03033,Low,16,5
TKT_002862,CUST_01495,Low,55,5
TKT_002863,CUST_01073,Critical,1,4
TKT_002864,CUST_04113,High,44,4
TKT_002865,CUST_04245,Medium,42,3
TKT_002866,CUST_01579,Low,32,5
TKT_002867,CUST_01236,Low,14,4
TKT_002868,CUST_01740,Low,21,5
TKT_002869,CUST_01016,Medium,22,4
TKT_002870,CUST_04813,Low,33,4
TKT_002871,CUST_02966,Low,28,5
TKT_002872,CUST_01560,Low,61,5
TKT_002873,CUST_01569,High,36,5
TKT_002874,CUST_01987,Medium,52,3
TKT_002875,CUST_01511,Medium,39,5
TKT_002876,CUST_04576,Low,61,2
TKT_002877,CUST_03857,High,31,4
TKT_002878,CUST_01712,Medium,41,5
TKT_002879,CUST_04140,Medium,42,3
TKT_002880,CUST_03528,High,24,3
TKT_002881,CUST_04971,Low,21,5
TKT_002882,CUST_03869,Medium,62,4
TKT_002883,CUST_04452,Medium,67,5
TKT_002884,CUST_04570,Low,44,3
TKT_002885,CUST_03670,Low,52,4
TKT_002886,CUST_03645,Critical,23,3
TKT_002887,CUST_02161,Low,59,4
TKT_002888,CUST_01502,Medium,25,5
TKT_002889,CUST_00815,Medium,71,5
TKT_002890,CUST_04066,Low,19,4
TKT_002891,CUST_03326,Medium,19,2
TKT_002892,CUST_04497,Low,49,1
TKT_002893,CUST_01324,Low,39,2
TKT_002894,CUST_00005,High,21,5
TKT_002895,CUST_03518,High,68,4
TKT_002896,CUST_01259,Low,51,5
TKT_002897,CUST_02035,Low,25,5
TKT_002898,CUST_00200,Medium,62,5
TKT_002899,CUST_01706,Low,25,5
TKT_002900,CUST_03942,Medium,17,4
TKT_002901,CUST_03932,Low,45,4
TKT_002902,CUST_02069,High,28,5
TKT_002903,CUST_03759,Low,32,4
TKT_002904,CUST_03146,High,50,4
TKT_002905,CUST_02844,Medium,39,3
TKT_002906,CUST_02197,Medium,49,4
TKT_002907,CUST_00625,High,26,3
TKT_002908,CUST_02134,Low,47,4
TKT_002909,CUST_02579,Medium,47,4
TKT_002910,CUST_00692,Medium,20,2
TKT_002911,CUST_02598,Medium,55,5
TKT_002912,CUST_00814,Medium,46,4
TKT_002913,CUST_01628,Low,70,5
TKT_002914,CUST_04617,Low,56,5
TKT_002915,CUST_03593,Medium,29,4
TKT_002916,CUST_02581,Low,65,4
TKT_002917,CUST_03933,High,28,5
TKT_002918,CUST_00296,Medium,29,4
TKT_002919,CUST_03252,Medium,15,3
TKT_002920,CUST_01155,Low,68,3
TKT_002921,CUST_03981,Medium,59,4
TKT_002922,CUST_00533,Low,31,1
TKT_002923,CUST_00888,Medium,69,3
TKT_002924,CUST_03273,Low,24,2
TKT_002925,CUST_02926,Medium,22,5
TKT_002926,CUST_02433,Medium,62,5
TKT_002927,CUST_03598,Medium,54,2
TKT_002928,CUST_02421,Low,44,3
TKT_002929,CUST_03236,Low,39,4
TKT_002930,CUST_04619,Low,19,3
TKT_002931,CUST_00835,Medium,54,1
TKT_002932,CUST_01378,Low,31,5
TKT_002933,CUST_03481,Low,70,1
TKT_002934,CUST_04607,Low,29,4
TKT_002935,CUST_00212,Medium,18,2
TKT_002936,CUST_00927,Medium,55,1
TKT_002937,CUST_02673,Critical,13,4
TKT_002938,CUST_04033,Medium,62,3
TKT_002939,CUST_00345,Low,69,2
TKT_002940,CUST_03083,Medium,22,4
TKT_002941,CUST_04432,Medium,64,4
TKT_002942,CUST_01702,Medium,66,4
TKT_002943,CUST_04701,High,41,1
TKT_002944,CUST_03847,Medium,46,4
TKT_002945,CUST_04017,Medium,56,2
TKT_002946,CUST_00296,Medium,31,5
TKT_002947,CUST_02749,Medium,48,3
TKT_002948,CUST_04484,Medium,21,1
TKT_002949,CUST_01497,Low,41,3
TKT_002950,CUST_03080,Critical,9,4
TKT_002951,CUST_01568,Low,71,5
TKT_002952,CUST_01976,Low,36,4
TKT_002953,CUST_04133,Critical,4,4
TKT_002954,CUST_04279,High,50,5
TKT_002955,CUST_04166,Low,45,2
TKT_002956,CUST_00237,Low,55,2
TKT_002957,CUST_00464,Medium,65,3
TKT_002958,CUST_04287,Low,50,5
TKT_002959,CUST_00930,Low,42,3
TKT_002960,CUST_01887,Critical,11,4
TKT_002961,CUST_03912,Medium,37,5
TKT_002962,CUST_04413,Medium,55,5
TKT_002963,CUST_00718,Medium,15,5
TKT_002964,CUST_00658,Medium,54,2
TKT_002965,CUST_01213,High,31,4
TKT_002966,CUST_03822,Medium,19,5
TKT_002967,CUST_04053,Medium,13,5
TKT_002968,CUST_02271,Medium,61,4
TKT_002969,CUST_00758,High,61,5
TKT_002970,CUST_03479,Medium,38,1
TKT_002971,CUST_01231,High,45,2
TKT_002972,CUST_02974,Low,66,3
TKT_002973,CUST_02448,Low,47,5
TKT_002974,CUST_03259,Low,32,5
TKT_002975,CUST_02013,Low,19,4
TKT_002976,CUST_03676,Low,34,5
TKT_002977,CUST_00083,Low,54,4
TKT_002978,CUST_03763,Critical,16,5
TKT_002979,CUST_01401,Low,16,5
TKT_002980,CUST_00659,Medium,51,5
TKT_002981,CUST_02873,High,12,3
TKT_002982,CUST_01338,Low,32,3
TKT_002983,CUST_03225,Low,55,4
TKT_002984,CUST_00694,Low,54,1
TKT_002985,CUST_04328,Low,21,3
TKT_002986,CUST_01145,Critical,1,5
TKT_002987,CUST_03257,High,32,4
TKT_002988,CUST_03528,High,24,5
TKT_002989,CUST_01853,High,55,1
TKT_002990,CUST_04484,Low,61,3
TKT_002991,CUST_02680,Medium,65,5
TKT_002992,CUST_00864,Medium,68,2
TKT_002993,CUST_01250,High,39,4
TKT_002994,CUST_01219,Low,41,1
TKT_002995,CUST_04905,Medium,29,2
TKT_002996,CUST_01050,Low,53,5
TKT_002997,CUST_02903,Low,13,4
TKT_002998,CUST_04633,Medium,69,5
TKT_002999,CUST_04807,Low,30,2
TKT_003000,CUST_01495,Medium,69,3
TKT_003001,CUST_02337,Medium,32,2
TKT_003002,CUST_00368,Low,37,3
TKT_003003,CUST_00412,Low,57,3
TKT_003004,CUST_03094,Critical,15,4
TKT_003005,CUST_00354,Medium,30,5
TKT_003006,CUST_01566,Medium,36,4
TKT_003007,CUST_01339,High,52,3
TKT_003008,CUST_04878,Low,68,4
TKT_003009,CUST_00329,Low,31,4
TKT_003010,CUST_01494,Low,69,4
TKT_003011,CUST_02830,Medium,17,3
TKT_003012,CUST_01487,Medium,29,5
TKT_003013,CUST_03736,Low,60,3
TKT_003014,CUST_00738,Low,29,3
TKT_003015,CUST_03889,High,31,4
TKT_003016,CUST_04844,Medium,50,1
TKT_003017,CUST_01795,Critical,2,2
TKT_003018,CUST_01303,Low,21,5
TKT_003019,CUST_02669,Medium,44,5
TKT_003020,CUST_04239,High,62,2
TKT_003021,CUST_03883,High,66,4
TKT_003022,CUST_04167,Low,30,1
TKT_003023,CUST_00638,Low,13,1
TKT_003024,CUST_04563,Low,58,5
TKT_003025,CUST_02642,Medium,60,4
TKT_003026,CUST_00041,Medium,14,5
TKT_003027,CUST_03986,Medium,41,4
TKT_003028,CUST_02947,Low,50,5
TKT_003029,CUST_00771,Low,30,4
TKT_003030,CUST_04375,Low,32,4
TKT_003031,CUST_03017,High,70,4
TKT_003032,CUST_03711,Medium,65,5
TKT_003033,CUST_00058,Medium,55,1
TKT_003034,CUST_04264,Medium,25,4
TKT_003035,CUST_01654,Low,42,1
TKT_003036,CUST_03238,Medium,32,4
TKT_003037,CUST_00082,Low,28,4
TKT_003038,CUST_04230,Medium,64,5
TKT_003039,CUST_01509,Medium,62,5
TKT_003040,CUST_00262,Low,35,1
TKT_003041,CUST_03707,Low,48,1
TKT_003042,CUST_04115,Low,51,4
TKT_003043,CUST_02318,Low,52,2
TKT_003044,CUST_04673,Critical,2,4
TKT_003045,CUST_03803,Medium,58,3
TKT_003046,CUST_02912,Medium,31,5
TKT_003047,CUST_00669,Medium,27,4
TKT_003048,CUST_01271,Medium,69,4
TKT_003049,CUST_01735,Low,60,3
TKT_003050,CUST_03815,Low,53,4
TKT_003051,CUST_04020,Medium,23,3
TKT_003052,CUST_04716,Medium,52,4
TKT_003053,CUST_03858,High,69,4
TKT_003054,CUST_01900,Low,71,2
TKT_003055,CUST_02232,Low,35,1
TKT_003056,CUST_00441,High,24,4
TKT_003057,CUST_00581,Medium,45,2
TKT_003058,CUST_03322,Critical,18,1
TKT_003059,CUST_00376,Medium,49,1
TKT_003060,CUST_03802,Medium,32,5
TKT_003061,CUST_01808,Low,64,5
TKT_003062,CUST_00729,Low,14,5
TKT_003063,CUST_02438,Low,60,5
TKT_003064,CUST_04276,Low,25,4
TKT_003065,CUST_02424,Medium,54,5
TKT_003066,CUST_02892,High,49,2
TKT_003067,CUST_02377,Low,65,4
TKT_003068,CUST_01969,Low,48,5
TKT_003069,CUST_02248,Critical,9,5
TKT_003070,CUST_02744,Low,53,3
TKT_003071,CUST_02857,Medium,55,4
TKT_003072,CUST_01760,High,68,4
TKT_003073,CUST_01913,Low,41,4
TKT_003074,CUST_03673,High,56,4
TKT_003075,CUST_03809,Medium,21,5
TKT_003076,CUST_01983,Low,12,5
TKT_003077,CUST_02678,High,50,3
TKT_003078,CUST_01695,Medium,39,3
TKT_003079,CUST_04532,Medium,65,5
TKT_003080,CUST_01738,Medium,56,5
TKT_003081,CUST_00046,Low,30,1
TKT_003082,CUST_01942,Low,41,4
TKT_003083,CUST_04340,Low,31,5
TKT_003084,CUST_00156,Low,63,5
TKT_003085,CUST_03466,Low,31,4
TKT_003086,CUST_00962,Low,34,5
TKT_003087,CUST_00945,Low,42,5
TKT_003088,CUST_01279,Low,43,3
TKT_003089,CUST_01386,Medium,58,5
TKT_003090,CUST_04055,Low,63,3
TKT_003091,CUST_03920,Medium,37,5
TKT_003092,CUST_01737,Medium,25,5
TKT_003093,CUST_02867,High,17,4
TKT_003094,CUST_02425,Medium,44,3
TKT_003095,CUST_04249,High,19,1
TKT_003096,CUST_03839,Medium,71,3
TKT_003097,CUST_02820,Low,15,5
TKT_003098,CUST_03224,Low,24,5
TKT_003099,CUST_02651,Medium,46,5
TKT_003100,CUST_00240,Medium,40,5
TKT_003101,CUST_03255,Medium,36,1
TKT_003102,CUST_04527,Medium,45,5
TKT_003103,CUST_00500,Low,67,5
TKT_003104,CUST_03870,High,22,3
TKT_003105,CUST_04393,Medium,49,5
TKT_003106,CUST_02231,Medium,40,1
TKT_003107,CUST_03629,Critical,18,3
TKT_003108,CUST_01430,Medium,33,3
TKT_003109,CUST_00527,Medium,69,5
TKT_003110,CUST_01809,High,65,4
TKT_003111,CUST_01211,Medium,45,4
TKT_003112,CUST_03948,Medium,57,5
TKT_003113,CUST_01049,High,22,1
TKT_003114,CUST_04395,Low,39,3
TKT_003115,CUST_04669,Medium,66,4
TKT_003116,CUST_01155,Low,19,2
TKT_003117,CUST_00676,Medium,35,5
TKT_003118,CUST_03039,Low,21,4
TKT_003119,CUST_03279,Medium,26,2
TKT_003120,CUST_02286,Low,56,3
TKT_003121,CUST_02240,Low,50,3
TKT_003122,CUST_01052,Critical,5,5
TKT_003123,CUST_03179,Low,32,3
TKT_003124,CUST_03295,Low,47,3
TKT_003125,CUST_00429,Low,47,4
TKT_003126,CUST_02132,Medium,61,1
TKT_003127,CUST_00498,Medium,59,5
TKT_003128,CUST_02285,High,31,4
TKT_003129,CUST_03867,Low,66,4
TKT_003130,CUST_00851,Medium,24,3
TKT_003131,CUST_02660,Medium,13,3
TKT_003132,CUST_02892,Medium,58,3
TKT_003133,CUST_01059,Medium,38,4
TKT_003134,CUST_02145,Medium,18,2
TKT_003135,CUST_03305,Low,52,4
TKT_003136,CUST_02573,Low,37,4
TKT_003137,CUST_01782,Medium,41,4
TKT_003138,CUST_00489,Medium,30,2
TKT_003139,CUST_00404,Medium,51,5
TKT_003140,CUST_04870,Medium,32,5
TKT_003141,CUST_00403,Low,69,5
TKT_003142,CUST_03658,Medium,37,3
TKT_003143,CUST_01802,Low,21,1
TKT_003144,CUST_00184,Medium,47,4
TKT_003145,CUST_04991,Low,55,4
TKT_003146,CUST_03640,Medium,38,5
TKT_003147,CUST_01517,Medium,19,5
TKT_003148,CUST_04157,Medium,37,4
TKT_003149,CUST_01709,Low,12,5
TKT_003150,CUST_03694,Low,34,2
TKT_003151,CUST_01948,Low,20,5
TKT_003152,CUST_04242,Low,42,5
TKT_003153,CUST_01550,Low,18,4
TKT_003154,CUST_04279,Medium,20,5
TKT_003155,CUST_04411,Critical,20,5
TKT_003156,CUST_03949,Low,39,2
TKT_003157,CUST_04755,Low,45,4
TKT_003158,CUST_02792,High,64,4
TKT_003159,CUST_00996,Medium,63,4
TKT_003160,CUST_02857,Medium,27,2
TKT_003161,CUST_00652,Critical,23,3
TKT_003162,CUST_00893,Medium,35,4
TKT_003163,CUST_02837,Medium,21,4
TKT_003164,CUST_02003,Medium,57,4
TKT_003165,CUST_01065,Low,40,4
TKT_003166,CUST_02431,Medium,36,4
TKT_003167,CUST_00169,Low,52,5
TKT_003168,CUST_00171,Medium,41,4
TKT_003169,CUST_03690,Low,62,5
TKT_003170,CUST_00739,Low,30,1
TKT_003171,CUST_03528,Low,64,5
TKT_003172,CUST_03563,Low,42,5
TKT_003173,CUST_01318,Low,41,4
TKT_003174,CUST_01288,Medium,45,5
TKT_003175,CUST_02295,Medium,39,5
TKT_003176,CUST_04244,High,63,1
TKT_003177,CUST_04037,High,30,4
TKT_003178,CUST_04537,Low,22,5
TKT_003179,CUST_04458,Medium,39,3
TKT_003180,CUST_02270,Medium,17,5
TKT_003181,CUST_00658,Medium,28,3
TKT_003182,CUST_04204,High,48,4
TKT_003183,CUST_03202,Medium,38,3
TKT_003184,CUST_00576,Medium,54,4
TKT_003185,CUST_00300,Medium,47,3
TKT_003186,CUST_03507,Low,12,4
TKT_003187,CUST_01893,Medium,27,4
TKT_003188,CUST_00224,Low,15,4
TKT_003189,CUST_03649,Low,58,5
TKT_003190,CUST_02742,Low,34,5
TKT_003191,CUST_01859,Medium,43,2
TKT_003192,CUST_03695,High,14,5
TKT_003193,CUST_02298,Low,55,4
TKT_003194,CUST_04337,Medium,32,4
TKT_003195,CUST_02865,Low,35,3
TKT_003196,CUST_03545,Low,26,3
TKT_003197,CUST_01700,High,22,2
TKT_003198,CUST_03335,Low,14,5
TKT_003199,CUST_02063,Low,30,4
TKT_003200,CUST_00665,Low,54,1
TKT_003201,CUST_00496,Low,19,4
TKT_003202,CUST_01465,Low,62,3
TKT_003203,CUST_04646,Low,45,4
TKT_003204,CUST_02085,Medium,45,2
TKT_003205,CUST_03706,Low,55,5
TKT_003206,CUST_00436,Medium,51,5
TKT_003207,CUST_02341,High,49,3
TKT_003208,CUST_04397,Low,37,2
TKT_003209,CUST_01698,Medium,14,5
TKT_003210,CUST_04012,Low,43,2
TKT_003211,CUST_01047,Low,54,1
TKT_003212,CUST_02398,High,59,4
TKT_003213,CUST_01090,Medium,54,3
TKT_003214,CUST_01419,Low,21,4
TKT_003215,CUST_03022,Low,21,3
TKT_003216,CUST_03049,Low,60,1
TKT_003217,CUST_00570,High,22,4
TKT_003218,CUST_00029,Medium,65,4
TKT_003219,CUST_03155,Low,25,4
TKT_003220,CUST_03507,Low,42,3
TKT_003221,CUST_00641,Low,20,5
TKT_003222,CUST_03205,High,59,4
TKT_003223,CUST_04211,Medium,17,4
TKT_003224,CUST_04776,Low,60,4
TKT_003225,CUST_04177,Low,65,5
TKT_003226,CUST_01986,Low,68,5
TKT_003227,CUST_02655,Low,65,4
TKT_003228,CUST_04817,Medium,46,1
TKT_003229,CUST_04032,Low,45,4
TKT_003230,CUST_04168,High,54,4
TKT_003231,CUST_02030,Medium,67,5
TKT_003232,CUST_00474,Low,29,3
TKT_003233,CUST_00171,Medium,34,4
TKT_003234,CUST_02088,Low,41,1
TKT_003235,CUST_03245,Low,14,3
TKT_003236,CUST_02472,Critical,1,3
TKT_003237,CUST_01246,Medium,48,1
TKT_003238,CUST_00798,Low,54,5
TKT_003239,CUST_03747,Low,14,3
TKT_003240,CUST_02498,Low,26,3
TKT_003241,CUST_04741,Low,14,2
TKT_003242,CUST_00322,Low,40,5
TKT_003243,CUST_03935,Low,42,2
TKT_003244,CUST_03896,Medium,18,5
TKT_003245,CUST_01069,High,18,4
TKT_003246,CUST_00324,Low,66,1
TKT_003247,CUST_03333,Medium,22,5
TKT_003248,CUST_02668,Low,59,4
TKT_003249,CUST_02095,Low,39,3
TKT_003250,CUST_00645,Medium,71,3
TKT_003251,CUST_03845,High,47,3
TKT_003252,CUST_01712,Low,54,3
TKT_003253,CUST_02681,Medium,57,3
TKT_003254,CUST_00841,Critical,18,3
TKT_003255,CUST_00303,Medium,36,4
TKT_003256,CUST_03262,Low,28,5
TKT_003257,CUST_04868,Low,66,3
TKT_003258,CUST_03761,High,67,2
TKT_003259,CUST_02625,Low,61,1
TKT_003260,CUST_04960,Medium,49,3
TKT_003261,CUST_00336,Low,71,5
TKT_003262,CUST_01879,Medium,32,3
TKT_003263,CUST_03292,Low,63,3
TKT_003264,CUST_01853,Medium,31,5
TKT_003265,CUST_04756,Low,21,4
TKT_003266,CUST_02001,Medium,17,5
TKT_003267,CUST_04708,Low,23,4
TKT_003268,CUST_05000,Low,28,4
TKT_003269,CUST_02130,Medium,56,5
TKT_003270,CUST_00969,Critical,5,4
TKT_003271,CUST_01957,High,47,4
TKT_003272,CUST_02526,Low,59,3
TKT_003273,CUST_02347,Medium,30,3
TKT_003274,CUST_00750,Medium,16,4
TKT_003275,CUST_02744,Medium,56,4
TKT_003276,CUST_01300,Medium,53,4
TKT_003277,CUST_00304,Critical,15,4
TKT_003278,CUST_02916,Low,40,2
TKT_003279,CUST_04066,Medium,48,5
TKT_003280,CUST_03345,Low,59,5
TKT_003281,CUST_00036,High,41,5
TKT_003282,CUST_04518,Medium,12,1
TKT_003283,CUST_03550,Medium,23,5
TKT_003284,CUST_02386,High,26,5
TKT_003285,CUST_04724,Medium,16,1
TKT_003286,CUST_01434,Medium,49,4
TKT_003287,CUST_04559,High,22,3
TKT_003288,CUST_00081,Low,31,3
TKT_003289,CUST_01503,Critical,17,2
TKT_003290,CUST_04516,Low,25,3
TKT_003291,CUST_03512,Medium,37,5
TKT_003292,CUST_02943,Low,45,5
TKT_003293,CUST_00795,Low,21,3
TKT_003294,CUST_01731,Medium,38,3
TKT_003295,CUST_00184,Low,68,3
TKT_003296,CUST_04654,High,55,4
TKT_003297,CUST_01172,Low,52,1
TKT_003298,CUST_02043,Low,52,4
TKT_003299,CUST_01288,High,36,5
TKT_003300,CUST_03677,Medium,21,4
TKT_003301,CUST_04936,Medium,50,3
TKT_003302,CUST_03561,Low,71,1
TKT_003303,CUST_01883,Medium,43,4
TKT_003304,CUST_00282,Low,45,2
TKT_003305,CUST_04711,Critical,16,4
TKT_003306,CUST_02250,Medium,44,3
TKT_003307,CUST_04670,High,43,3
TKT_003308,CUST_00417,Medium,33,5
TKT_003309,CUST_00317,Medium,33,5
TKT_003310,CUST_03300,Medium,64,2
TKT_003311,CUST_02964,Medium,34,3
TKT_003312,CUST_01092,Low,30,5
TKT_003313,CUST_02845,Low,34,5
TKT_003314,CUST_03886,Low,33,4
TKT_003315,CUST_00677,Medium,41,5
TKT_003316,CUST_01125,Medium,30,3
TKT_003317,CUST_02291,Medium,33,1
TKT_003318,CUST_01114,High,12,5
TKT_003319,CUST_01973,Medium,45,4
TKT_003320,CUST_02949,Low,71,1
TKT_003321,CUST_04223,Low,37,5
TKT_003322,CUST_04715,Low,15,3
TKT_003323,CUST_04930,Low,59,1
TKT_003324,CUST_01423,Low,56,5
TKT_003325,CUST_03374,Medium,23,3
TKT_003326,CUST_00756,Low,39,4
TKT_003327,CUST_03769,Low,48,4
TKT_003328,CUST_04872,Critical,2,5
TKT_003329,CUST_03837,Critical,5,3
TKT_003330,CUST_03973,Medium,40,4
TKT_003331,CUST_04169,Low,31,3
TKT_003332,CUST_04475,High,13,4
TKT_003333,CUST_02993,Medium,67,1
TKT_003334,CUST_00492,Low,48,5
TKT_003335,CUST_00684,Medium,12,1
TKT_003336,CUST_01976,Low,57,3
TKT_003337,CUST_00304,Critical,20,5
TKT_003338,CUST_03998,High,47,4
TKT_003339,CUST_01953,Low,55,5
TKT_003340,CUST_03570,Medium,53,4
TKT_003341,CUST_04005,Low,29,5
TKT_003342,CUST_01261,High,20,5
TKT_003343,CUST_01031,Low,48,5
TKT_003344,CUST_04352,Low,65,3
TKT_003345,CUST_01195,Low,36,1
TKT_003346,CUST_03360,Low,52,4
TKT_003347,CUST_00234,High,30,1
TKT_003348,CUST_02921,High,36,5
TKT_003349,CUST_01719,Low,63,4
TKT_003350,CUST_00493,Low,60,4
TKT_003351,CUST_03283,Medium,26,1
TKT_003352,CUST_02015,Medium,57,4
TKT_003353,CUST_04325,Low,67,2
TKT_003354,CUST_00345,Medium,61,4
TKT_003355,CUST_00265,Low,37,3
TKT_003356,CUST_03576,Low,57,3
TKT_003357,CUST_04840,Medium,31,4
TKT_003358,CUST_01673,Medium,14,5
TKT_003359,CUST_03648,Medium,36,3
TKT_003360,CUST_00429,Medium,32,4
TKT_003361,CUST_03163,Medium,45,3
TKT_003362,CUST_02911,Low,63,4
TKT_003363,CUST_00454,Medium,64,4
TKT_003364,CUST_00349,High,49,4
TKT_003365,CUST_00422,Medium,35,5
TKT_003366,CUST_02763,Medium,52,4
TKT_003367,CUST_04782,Low,36,2
TKT_003368,CUST_00582,Low,12,1
TKT_003369,CUST_02663,Low,40,1
TKT_003370,CUST_04259,Medium,43,3
TKT_003371,CUST_02352,Low,58,5
TKT_003372,CUST_02367,High,12,5
TKT_003373,CUST_01030,Medium,46,4
TKT_003374,CUST_01325,Medium,67,4
TKT_003375,CUST_00101,Medium,27,5
TKT_003376,CUST_00416,Medium,43,1
TKT_003377,CUST_01384,Medium,58,3
TKT_003378,CUST_02434,Medium,26,1
TKT_003379,CUST_01044,Low,16,5
TKT_003380,CUST_01747,Low,21,1
TKT_003381,CUST_04492,Critical,12,5
TKT_003382,CUST_04444,Medium,54,5
TKT_003383,CUST_01289,Medium,19,4
TKT_003384,CUST_04861,Medium,26,3
TKT_003385,CUST_04140,Medium,31,4
TKT_003386,CUST_04171,Medium,36,4
TKT_003387,CUST_04149,Critical,3,4
TKT_003388,CUST_03955,Medium,37,5
TKT_003389,CUST_00038,High,15,2
TKT_003390,CUST_00766,Medium,37,2
TKT_003391,CUST_03878,High,71,5
TKT_003392,CUST_02465,Medium,21,4
TKT_003393,CUST_04807,Medium,59,4
TKT_003394,CUST_04844,Low,26,5
TKT_003395,CUST_02892,Medium,16,5
TKT_003396,CUST_00116,Low,43,4
TKT_003397,CUST_00279,Medium,43,4
TKT_003398,CUST_00454,Medium,33,1
TKT_003399,CUST_03214,Low,33,4
TKT_003400,CUST_04704,Medium,23,1
TKT_003401,CUST_04465,Medium,22,4
TKT_003402,CUST_04466,Medium,35,5
TKT_003403,CUST_00301,Medium,54,5
TKT_003404,CUST_00717,Medium,56,5
TKT_003405,CUST_01376,Medium,52,5
TKT_003406,CUST_00195,Medium,27,5
TKT_003407,CUST_01329,Critical,9,1
TKT_003408,CUST_04354,Low,12,5
TKT_003409,CUST_01980,Medium,62,5
TKT_003410,CUST_01558,Low,34,4
TKT_003411,CUST_03125,High,39,4
TKT_003412,CUST_04883,Medium,43,3
TKT_003413,CUST_00529,Medium,62,2
TKT_003414,CUST_00498,Low,64,3
TKT_003415,CUST_01811,Critical,3,5
TKT_003416,CUST_02846,High,48,1
TKT_003417,CUST_02126,Low,14,5
TKT_003418,CUST_00320,Medium,62,1
TKT_003419,CUST_03364,High,24,2
TKT_003420,CUST_02570,Medium,39,2
TKT_003421,CUST_03387,Medium,39,4
TKT_003422,CUST_04710,Medium,69,5
TKT_003423,CUST_04726,Medium,56,2
TKT_003424,CUST_02717,Medium,35,3
TKT_003425,CUST_03339,Medium,62,4
TKT_003426,CUST_00245,Medium,24,4
TKT_003427,CUST_02720,High,35,4
TKT_003428,CUST_00870,High,16,2
TKT_003429,CUST_01460,Medium,28,4
TKT_003430,CUST_04110,Medium,61,3
TKT_003431,CUST_00671,Medium,23,4
TKT_003432,CUST_04737,Low,66,3
TKT_003433,CUST_00686,Medium,60,2
TKT_003434,CUST_01975,Medium,29,4
TKT_003435,CUST_01012,Low,44,4
TKT_003436,CUST_01385,Medium,69,3
TKT_003437,CUST_04139,High,42,4
TKT_003438,CUST_00911,High,66,5
TKT_003439,CUST_01318,Low,45,4
TKT_003440,CUST_03127,Medium,41,3
TKT_003441,CUST_00567,Medium,56,3
TKT_003442,CUST_03918,Medium,43,5
TKT_003443,CUST_01466,Critical,3,4
TKT_003444,CUST_04203,Medium,42,3
TKT_003445,CUST_01208,High,46,4
TKT_003446,CUST_03571,Medium,26,5
TKT_003447,CUST_02466,Low,38,5
TKT_003448,CUST_04145,Medium,70,1
TKT_003449,CUST_04349,Medium,38,3
TKT_003450,CUST_03927,Medium,66,5
TKT_003451,CUST_03141,Low,12,4
TKT_003452,CUST_03514,Low,23,5
TKT_003453,CUST_04011,Medium,15,3
TKT_003454,CUST_02878,Low,34,5
TKT_003455,CUST_01401,High,45,4
TKT_003456,CUST_01569,Medium,63,5
TKT_003457,CUST_00741,Low,68,4
TKT_003458,CUST_00700,Medium,34,4
TKT_003459,CUST_00703,Medium,62,4
TKT_003460,CUST_04389,Low,30,1
TKT_003461,CUST_00956,Low,70,1
TKT_003462,CUST_00874,Low,31,5
TKT_003463,CUST_02409,Low,31,3
TKT_003464,CUST_04598,Medium,40,4
TKT_003465,CUST_03379,Medium,24,3
TKT_003466,CUST_01821,Low,39,3
TKT_003467,CUST_04745,Medium,35,4
TKT_003468,CUST_04182,High,33,3
TKT_003469,CUST_04392,Medium,33,5
TKT_003470,CUST_03243,Medium,51,4
TKT_003471,CUST_01380,Low,22,5
TKT_003472,CUST_00279,Low,19,3
TKT_003473,CUST_04348,Low,43,4
TKT_003474,CUST_01032,Medium,35,3
TKT_003475,CUST_04682,Medium,23,3
TKT_003476,CUST_01344,Critical,11,2
TKT_003477,CUST_00605,Medium,51,2
TKT_003478,CUST_02656,Medium,32,5
TKT_003479,CUST_00592,Medium,14,5
TKT_003480,CUST_03955,Low,50,3
TKT_003481,CUST_00012,High,56,5
TKT_003482,CUST_00122,Low,29,5
TKT_003483,CUST_04521,Low,53,2
TKT_003484,CUST_02277,Low,69,5
TKT_003485,CUST_02645,Critical,15,5
TKT_003486,CUST_04074,Medium,47,5
TKT_003487,CUST_00878,Low,56,5
TKT_003488,CUST_00786,Low,26,3
TKT_003489,CUST_02077,Low,60,5
TKT_003490,CUST_00101,Low,56,5
TKT_003491,CUST_00376,Low,26,3
TKT_003492,CUST_00646,Medium,49,2
TKT_003493,CUST_03383,Medium,62,2
